chemical_name	analysismode	mz	rt	compound_id
163.0632_2.435	HILIC_POS	163.0632	2.435	C002394
405.12541_3.247	HILIC_POS	405.12541	3.247	C002395
338.02929_1.078	HILIC_POS	338.02929	1.078	C002396
437.24311_3.06	HILIC_POS	437.24311	3.06	C002397
180.08975_2.452	HILIC_POS	180.08975	2.452	C002398
359.06182_1.66	HILIC_POS	359.06182	1.66	C002399
99.06856_4.761	HILIC_POS	99.06856	4.761	C002400
335.0832_3.315	HILIC_POS	335.0832	3.315	C002401
749.45677_3.29	HILIC_POS	749.45677	3.29	C002402
924.01596_4.53	HILIC_POS	924.01596	4.53	C002403
87.06909_3.573	HILIC_POS	87.06909	3.573	C002404
249.10346_0.728	HILIC_POS	249.10346	0.728	C002405
167.03655_3.062	HILIC_POS	167.03655	3.062	C002406
303.12218_3.394	HILIC_POS	303.12218	3.394	C002407
326.04292_2.979	HILIC_POS	326.04292	2.979	C002408
362.20983_1.043	HILIC_POS	362.20983	1.043	C002409
206.13051_0.902	HILIC_POS	206.13051	0.902	C002410
235.17023_0.867	HILIC_POS	235.17023	0.867	C002411
154.12183_5.513	HILIC_POS	154.12183	5.513	C002412
452.09302_0.993	HILIC_POS	452.09302	0.993	C002413
111.03246_3.06	HILIC_POS	111.03246	3.06	C002414
627.79781_4.725	HILIC_POS	627.79781	4.725	C002415
236.11615_3.572	HILIC_POS	236.11615	3.572	C002416
529.97494_4.637	HILIC_POS	529.97494	4.637	C002417
486.32835_4.477	HILIC_POS	486.32835	4.477	C002418
345.0787_1.776	HILIC_POS	345.0787	1.776	C002419
757.56267_3.337	HILIC_POS	757.56267	3.337	C002420
313.20997_1.427	HILIC_POS	313.20997	1.427	C002421
232.0291_0.902	HILIC_POS	232.0291	0.902	C002422
247.16088_3.489	HILIC_POS	247.16088	3.489	C002423
247.15978_3.502	HILIC_POS	247.15978	3.502	C002424
97.0533_2.025	HILIC_POS	97.0533	2.025	C002425
455.17535_2.851	HILIC_POS	455.17535	2.851	C002426
246.12172_3.666	HILIC_POS	246.12172	3.666	C002427
168.06469_1.331	HILIC_POS	168.06469	1.331	C002428
169.11019_3.269	HILIC_POS	169.11019	3.269	C002429
276.12629_2.993	HILIC_POS	276.12629	2.993	C002430
270.1944_3.828	HILIC_POS	270.1944	3.828	C002431
108.06914_4.031	HILIC_POS	108.06914	4.031	C002432
196.08481_1.101	HILIC_POS	196.08481	1.101	C002433
186.10037_3.941	HILIC_POS	186.10037	3.941	C002434
232.0232_0.986	HILIC_POS	232.0232	0.986	C002435
146.07011_2.903	HILIC_POS	146.07011	2.903	C002436
292.13985_2.914	HILIC_POS	292.13985	2.914	C002437
361.10965_0.664	HILIC_POS	361.10965	0.664	C002438
208.14626_0.852	HILIC_POS	208.14626	0.852	C002439
354.19077_3.015	HILIC_POS	354.19077	3.015	C002440
206.06929_0.945	HILIC_POS	206.06929	0.945	C002441
183.96871_1.057	HILIC_POS	183.96871	1.057	C002442
345.11493_0.644	HILIC_POS	345.11493	0.644	C002443
120.09398_0.89	HILIC_POS	120.09398	0.89	C002444
241.00774_3.712	HILIC_POS	241.00774	3.712	C002445
253.00203_0.795	HILIC_POS	253.00203	0.795	C002446
201.10011_3.368	HILIC_POS	201.10011	3.368	C002447
529.97474_4.712	HILIC_POS	529.97474	4.712	C002448
415.30898_1.309	HILIC_POS	415.30898	1.309	C002449
353.14788_3.96	HILIC_POS	353.14788	3.96	C002450
199.13222_3.469	HILIC_POS	199.13222	3.469	C002451
250.09511_1.265	HILIC_POS	250.09511	1.265	C002452
107.04102_2.224	HILIC_POS	107.04102	2.224	C002453
582.14604_2.49	HILIC_POS	582.14604	2.49	C002454
181.06735_1.14	HILIC_POS	181.06735	1.14	C002455
133.05277_1.353	HILIC_POS	133.05277	1.353	C002456
314.19547_2.948	HILIC_POS	314.19547	2.948	C002457
206.14173_0.901	HILIC_POS	206.14173	0.901	C002458
271.17871_3.513	HILIC_POS	271.17871	3.513	C002459
123.04341_1.23	HILIC_POS	123.04341	1.23	C002460
437.22303_3.043	HILIC_POS	437.22303	3.043	C002461
947.97722_4.536	HILIC_POS	947.97722	4.536	C002462
135.06797_3.489	HILIC_POS	135.06797	3.489	C002463
183.03541_0.629	HILIC_POS	183.03541	0.629	C002464
153.04253_0.893	HILIC_POS	153.04253	0.893	C002465
143.1171_4.103	HILIC_POS	143.1171	4.103	C002466
211.07047_1.447	HILIC_POS	211.07047	1.447	C002467
305.08266_2.455	HILIC_POS	305.08266	2.455	C002468
481.18154_2.093	HILIC_POS	481.18154	2.093	C002469
211.07056_1.141	HILIC_POS	211.07056	1.141	C002470
461.19022_3.033	HILIC_POS	461.19022	3.033	C002471
354.08146_1.26	HILIC_POS	354.08146	1.26	C002472
456.11438_3.068	HILIC_POS	456.11438	3.068	C002473
73.0536_3.671	HILIC_POS	73.0536	3.671	C002474
213.10015_3.951	HILIC_POS	213.10015	3.951	C002475
607.98433_4.534	HILIC_POS	607.98433	4.534	C002476
415.14534_1.817	HILIC_POS	415.14534	1.817	C002477
183.07175_3.639	HILIC_POS	183.07175	3.639	C002478
110.04837_1.07	HILIC_POS	110.04837	1.07	C002479
420.14649_1.037	HILIC_POS	420.14649	1.037	C002480
366.14321_3.62	HILIC_POS	366.14321	3.62	C002481
204.03579_0.726	HILIC_POS	204.03579	0.726	C002482
477.20052_0.894	HILIC_POS	477.20052	0.894	C002483
237.14779_3.928	HILIC_POS	237.14779	3.928	C002484
139.06321_1.303	HILIC_POS	139.06321	1.303	C002485
382.08331_0.607	HILIC_POS	382.08331	0.607	C002486
105.0582_1.862	HILIC_POS	105.0582	1.862	C002487
86.03678_3.94	HILIC_POS	86.03678	3.94	C002488
378.09292_2.177	HILIC_POS	378.09292	2.177	C002489
487.13759_2.014	HILIC_POS	487.13759	2.014	C002490
441.13609_1.962	HILIC_POS	441.13609	1.962	C002491
481.23184_1.967	HILIC_POS	481.23184	1.967	C002492
257.09094_3.613	HILIC_POS	257.09094	3.613	C002493
763.06258_3.522	HILIC_POS	763.06258	3.522	C002494
187.09972_3.862	HILIC_POS	187.09972	3.862	C002495
103.05076_2.581	HILIC_POS	103.05076	2.581	C002496
211.0705_0.922	HILIC_POS	211.0705	0.922	C002497
585.22589_2.61	HILIC_POS	585.22589	2.61	C002498
1848.0311_4.508	HILIC_POS	1848.0311	4.508	C002499
122.08448_1.89	HILIC_POS	122.08448	1.89	C002500
238.12945_4.384	HILIC_POS	238.12945	4.384	C002501
170.06894_3.906	HILIC_POS	170.06894	3.906	C002502
759.57941_3.328	HILIC_POS	759.57941	3.328	C002503
335.05638_1.328	HILIC_POS	335.05638	1.328	C002504
166.06192_1.964	HILIC_POS	166.06192	1.964	C002505
222.06736_0.582	HILIC_POS	222.06736	0.582	C002506
387.18288_1.138	HILIC_POS	387.18288	1.138	C002507
163.06088_3.191	HILIC_POS	163.06088	3.191	C002508
529.97512_4.672	HILIC_POS	529.97512	4.672	C002509
87.03274_3.725	HILIC_POS	87.03274	3.725	C002510
416.19124_3.576	HILIC_POS	416.19124	3.576	C002511
375.08543_1.16	HILIC_POS	375.08543	1.16	C002512
171.08948_2.617	HILIC_POS	171.08948	2.617	C002513
335.09813_3.57	HILIC_POS	335.09813	3.57	C002514
83.07417_4.948	HILIC_POS	83.07417	4.948	C002515
761.4569_3.255	HILIC_POS	761.4569	3.255	C002516
166.04994_1.252	HILIC_POS	166.04994	1.252	C002517
278.07833_4.671	HILIC_POS	278.07833	4.671	C002518
469.79972_4.709	HILIC_POS	469.79972	4.709	C002519
397.17389_3.023	HILIC_POS	397.17389	3.023	C002520
243.09688_1.037	HILIC_POS	243.09688	1.037	C002521
318.05903_2.893	HILIC_POS	318.05903	2.893	C002522
307.92638_4.679	HILIC_POS	307.92638	4.679	C002523
213.1364_1.299	HILIC_POS	213.1364	1.299	C002524
642.19297_1.945	HILIC_POS	642.19297	1.945	C002525
603.23619_2.977	HILIC_POS	603.23619	2.977	C002526
257.09164_3.609	HILIC_POS	257.09164	3.609	C002527
95.07401_1.147	HILIC_POS	95.07401	1.147	C002528
87.06909_3.522	HILIC_POS	87.06909	3.522	C002529
296.06066_0.786	HILIC_POS	296.06066	0.786	C002530
160.10992_0.908	HILIC_POS	160.10992	0.908	C002531
249.17283_1.127	HILIC_POS	249.17283	1.127	C002532
191.11559_2.962	HILIC_POS	191.11559	2.962	C002533
449.20524_2.095	HILIC_POS	449.20524	2.095	C002534
290.11146_1.709	HILIC_POS	290.11146	1.709	C002535
239.10176_3.002	HILIC_POS	239.10176	3.002	C002536
227.07949_1.082	HILIC_POS	227.07949	1.082	C002537
199.09987_3.507	HILIC_POS	199.09987	3.507	C002538
368.2314_2.966	HILIC_POS	368.2314	2.966	C002539
463.94578_4.732	HILIC_POS	463.94578	4.732	C002540
182.06881_1.901	HILIC_POS	182.06881	1.901	C002541
205.00453_0.628	HILIC_POS	205.00453	0.628	C002542
273.15775_4.082	HILIC_POS	273.15775	4.082	C002543
306.11526_4.905	HILIC_POS	306.11526	4.905	C002544
296.06066_0.834	HILIC_POS	296.06066	0.834	C002545
198.13671_1.905	HILIC_POS	198.13671	1.905	C002546
143.05834_3.233	HILIC_POS	143.05834	3.233	C002547
329.18417_4.065	HILIC_POS	329.18417	4.065	C002548
229.07721_1.434	HILIC_POS	229.07721	1.434	C002549
168.04223_0.883	HILIC_POS	168.04223	0.883	C002550
472.195_2.522	HILIC_POS	472.195	2.522	C002551
127.09073_1.171	HILIC_POS	127.09073	1.171	C002552
304.19036_3.455	HILIC_POS	304.19036	3.455	C002553
399.1534_1.887	HILIC_POS	399.1534	1.887	C002554
365.05437_0.676	HILIC_POS	365.05437	0.676	C002555
188.07971_3.965	HILIC_POS	188.07971	3.965	C002556
427.24242_3.304	HILIC_POS	427.24242	3.304	C002557
236.05433_3.255	HILIC_POS	236.05433	3.255	C002558
329.25704_3.639	HILIC_POS	329.25704	3.639	C002559
336.04601_3.253	HILIC_POS	336.04601	3.253	C002560
190.03_3.656	HILIC_POS	190.03	3.656	C002561
343.23625_3.916	HILIC_POS	343.23625	3.916	C002562
436.14178_1.044	HILIC_POS	436.14178	1.044	C002563
626.24038_3.683	HILIC_POS	626.24038	3.683	C002564
205.03721_1.038	HILIC_POS	205.03721	1.038	C002565
265.10886_2.973	HILIC_POS	265.10886	2.973	C002566
753.43638_3.668	HILIC_POS	753.43638	3.668	C002567
343.23629_3.711	HILIC_POS	343.23629	3.711	C002568
161.01468_3.058	HILIC_POS	161.01468	3.058	C002569
567.19318_1.496	HILIC_POS	567.19318	1.496	C002570
183.04511_3.122	HILIC_POS	183.04511	3.122	C002571
712.06011_1.021	HILIC_POS	712.06011	1.021	C002572
207.05328_3.396	HILIC_POS	207.05328	3.396	C002573
125.08424_5.799	HILIC_POS	125.08424	5.799	C002574
216.034_0.678	HILIC_POS	216.034	0.678	C002575
127.08829_1.168	HILIC_POS	127.08829	1.168	C002576
129.07902_1.457	HILIC_POS	129.07902	1.457	C002577
359.2173_4.054	HILIC_POS	359.2173	4.054	C002578
77.94917_4.672	HILIC_POS	77.94917	4.672	C002579
542.18775_1.588	HILIC_POS	542.18775	1.588	C002580
121.06446_5.615	HILIC_POS	121.06446	5.615	C002581
126.04308_1.073	HILIC_POS	126.04308	1.073	C002582
278.11567_1.159	HILIC_POS	278.11567	1.159	C002583
176.04742_1.072	HILIC_POS	176.04742	1.072	C002584
110.04835_3.624	HILIC_POS	110.04835	3.624	C002585
519.32865_2.237	HILIC_POS	519.32865	2.237	C002586
557.28422_2.203	HILIC_POS	557.28422	2.203	C002587
220.08495_3.451	HILIC_POS	220.08495	3.451	C002588
111.07944_4.092	HILIC_POS	111.07944	4.092	C002589
143.04045_5.591	HILIC_POS	143.04045	5.591	C002590
373.12269_3.073	HILIC_POS	373.12269	3.073	C002591
168.06474_1.019	HILIC_POS	168.06474	1.019	C002592
126.01812_2.947	HILIC_POS	126.01812	2.947	C002593
131.03715_0.595	HILIC_POS	131.03715	0.595	C002594
119.05937_3.793	HILIC_POS	119.05937	3.793	C002595
374.13075_1.062	HILIC_POS	374.13075	1.062	C002596
397.12264_3.141	HILIC_POS	397.12264	3.141	C002597
106.04234_3.303	HILIC_POS	106.04234	3.303	C002598
166.04888_2.536	HILIC_POS	166.04888	2.536	C002599
359.15882_2.163	HILIC_POS	359.15882	2.163	C002600
119.0499_2.658	HILIC_POS	119.0499	2.658	C002601
84.02183_2.68	HILIC_POS	84.02183	2.68	C002602
108.0686_5.335	HILIC_POS	108.0686	5.335	C002603
105.02532_3.648	HILIC_POS	105.02532	3.648	C002604
246.03639_3.365	HILIC_POS	246.03639	3.365	C002605
210.05045_3.657	HILIC_POS	210.05045	3.657	C002606
495.17781_2.624	HILIC_POS	495.17781	2.624	C002607
387.205_3.858	HILIC_POS	387.205	3.858	C002608
143.0583_3.628	HILIC_POS	143.0583	3.628	C002609
450.20418_3.643	HILIC_POS	450.20418	3.643	C002610
387.1169_1.511	HILIC_POS	387.1169	1.511	C002611
249.99696_0.635	HILIC_POS	249.99696	0.635	C002612
558.18282_1.64	HILIC_POS	558.18282	1.64	C002613
256.10573_1.811	HILIC_POS	256.10573	1.811	C002614
245.10131_3.558	HILIC_POS	245.10131	3.558	C002615
258.07557_1.007	HILIC_POS	258.07557	1.007	C002616
356.09709_2.884	HILIC_POS	356.09709	2.884	C002617
179.06157_4.026	HILIC_POS	179.06157	4.026	C002618
679.36301_3.792	HILIC_POS	679.36301	3.792	C002619
599.18529_1.315	HILIC_POS	599.18529	1.315	C002620
408.2852_3.989	HILIC_POS	408.2852	3.989	C002621
175.08455_3.088	HILIC_POS	175.08455	3.088	C002622
185.9047_4.321	HILIC_POS	185.9047	4.321	C002623
433.21038_0.892	HILIC_POS	433.21038	0.892	C002624
86.03744_1.869	HILIC_POS	86.03744	1.869	C002625
281.12642_0.923	HILIC_POS	281.12642	0.923	C002626
203.0616_1.225	HILIC_POS	203.0616	1.225	C002627
212.08379_0.679	HILIC_POS	212.08379	0.679	C002628
177.13656_5.193	HILIC_POS	177.13656	5.193	C002629
213.04584_0.63	HILIC_POS	213.04584	0.63	C002630
412.1349_3.261	HILIC_POS	412.1349	3.261	C002631
429.25808_3.445	HILIC_POS	429.25808	3.445	C002632
557.23286_3.284	HILIC_POS	557.23286	3.284	C002633
141.07904_4.088	HILIC_POS	141.07904	4.088	C002634
301.12769_4.052	HILIC_POS	301.12769	4.052	C002635
585.20632_2.205	HILIC_POS	585.20632	2.205	C002636
190.09916_0.889	HILIC_POS	190.09916	0.889	C002637
252.0587_3.392	HILIC_POS	252.0587	3.392	C002638
333.08284_3.271	HILIC_POS	333.08284	3.271	C002639
253.08882_5.785	HILIC_POS	253.08882	5.785	C002640
197.01486_0.808	HILIC_POS	197.01486	0.808	C002641
80.02699_3.55	HILIC_POS	80.02699	3.55	C002642
293.0503_0.927	HILIC_POS	293.0503	0.927	C002643
389.13292_3.516	HILIC_POS	389.13292	3.516	C002644
310.06236_2.482	HILIC_POS	310.06236	2.482	C002645
136.10011_0.921	HILIC_POS	136.10011	0.921	C002646
108.06917_3.993	HILIC_POS	108.06917	3.993	C002647
410.24199_3.968	HILIC_POS	410.24199	3.968	C002648
202.10278_3.581	HILIC_POS	202.10278	3.581	C002649
259.05175_1.046	HILIC_POS	259.05175	1.046	C002650
449.20283_1.618	HILIC_POS	449.20283	1.618	C002651
538.9653_4.544	HILIC_POS	538.9653	4.544	C002652
246.07474_2.602	HILIC_POS	246.07474	2.602	C002653
199.07854_1.346	HILIC_POS	199.07854	1.346	C002654
472.13054_0.791	HILIC_POS	472.13054	0.791	C002655
336.1074_3.277	HILIC_POS	336.1074	3.277	C002656
214.13181_4.249	HILIC_POS	214.13181	4.249	C002657
156.05347_1.186	HILIC_POS	156.05347	1.186	C002658
125.04782_0.641	HILIC_POS	125.04782	0.641	C002659
135.06601_4.345	HILIC_POS	135.06601	4.345	C002660
199.09902_3.499	HILIC_POS	199.09902	3.499	C002661
407.07897_1.325	HILIC_POS	407.07897	1.325	C002662
229.03739_2.667	HILIC_POS	229.03739	2.667	C002663
167.06944_1.07	HILIC_POS	167.06944	1.07	C002664
128.13151_5.958	HILIC_POS	128.13151	5.958	C002665
537.14255_3.158	HILIC_POS	537.14255	3.158	C002666
94.05356_5.024	HILIC_POS	94.05356	5.024	C002667
210.13688_1.067	HILIC_POS	210.13688	1.067	C002668
206.08425_1.089	HILIC_POS	206.08425	1.089	C002669
260.1261_3.662	HILIC_POS	260.1261	3.662	C002670
402.18964_2.618	HILIC_POS	402.18964	2.618	C002671
391.0842_1.076	HILIC_POS	391.0842	1.076	C002672
83.07423_3.925	HILIC_POS	83.07423	3.925	C002673
344.20652_3.215	HILIC_POS	344.20652	3.215	C002674
128.08374_0.91	HILIC_POS	128.08374	0.91	C002675
225.00959_0.637	HILIC_POS	225.00959	0.637	C002676
495.89353_4.774	HILIC_POS	495.89353	4.774	C002677
529.82096_4.743	HILIC_POS	529.82096	4.743	C002678
162.0892_3.393	HILIC_POS	162.0892	3.393	C002679
467.13139_2.893	HILIC_POS	467.13139	2.893	C002680
97.08972_5.717	HILIC_POS	97.08972	5.717	C002681
334.1503_2.498	HILIC_POS	334.1503	2.498	C002682
206.04373_3.377	HILIC_POS	206.04373	3.377	C002683
137.05094_1.358	HILIC_POS	137.05094	1.358	C002684
223.11269_0.828	HILIC_POS	223.11269	0.828	C002685
516.08068_0.917	HILIC_POS	516.08068	0.917	C002686
170.07312_1.446	HILIC_POS	170.07312	1.446	C002687
112.04052_2.14	HILIC_POS	112.04052	2.14	C002688
181.07381_1.304	HILIC_POS	181.07381	1.304	C002689
1487.68218_4.643	HILIC_POS	1487.68218	4.643	C002690
191.06951_1.391	HILIC_POS	191.06951	1.391	C002691
207.05654_3.648	HILIC_POS	207.05654	3.648	C002692
224.11571_1.053	HILIC_POS	224.11571	1.053	C002693
174.10043_3.924	HILIC_POS	174.10043	3.924	C002694
491.12969_2.003	HILIC_POS	491.12969	2.003	C002695
95.03767_2.931	HILIC_POS	95.03767	2.931	C002696
253.15401_4.893	HILIC_POS	253.15401	4.893	C002697
160.05399_3.552	HILIC_POS	160.05399	3.552	C002698
112.02775_1.517	HILIC_POS	112.02775	1.517	C002699
355.84838_4.686	HILIC_POS	355.84838	4.686	C002700
355.84808_4.795	HILIC_POS	355.84808	4.795	C002701
761.01335_4.518	HILIC_POS	761.01335	4.518	C002702
301.16818_3.557	HILIC_POS	301.16818	3.557	C002703
189.15566_6.033	HILIC_POS	189.15566	6.033	C002704
357.2155_4.038	HILIC_POS	357.2155	4.038	C002705
456.14891_0.885	HILIC_POS	456.14891	0.885	C002706
132.02462_3.501	HILIC_POS	132.02462	3.501	C002707
764.32335_2.225	HILIC_POS	764.32335	2.225	C002708
237.08483_3.857	HILIC_POS	237.08483	3.857	C002709
555.18194_2.205	HILIC_POS	555.18194	2.205	C002710
413.24176_3.896	HILIC_POS	413.24176	3.896	C002711
207.07556_1.214	HILIC_POS	207.07556	1.214	C002712
139.06323_1.152	HILIC_POS	139.06323	1.152	C002713
157.05272_0.636	HILIC_POS	157.05272	0.636	C002714
465.1362_1.885	HILIC_POS	465.1362	1.885	C002715
405.17901_0.625	HILIC_POS	405.17901	0.625	C002716
165.10016_3.664	HILIC_POS	165.10016	3.664	C002717
389.11501_2.667	HILIC_POS	389.11501	2.667	C002718
169.04874_0.95	HILIC_POS	169.04874	0.95	C002719
512.2127_2.088	HILIC_POS	512.2127	2.088	C002720
204.04565_3.981	HILIC_POS	204.04565	3.981	C002721
120.05773_1.471	HILIC_POS	120.05773	1.471	C002722
268.14215_2.954	HILIC_POS	268.14215	2.954	C002723
294.06773_3.632	HILIC_POS	294.06773	3.632	C002724
323.90049_4.67	HILIC_POS	323.90049	4.67	C002725
387.11703_0.907	HILIC_POS	387.11703	0.907	C002726
660.25943_2.511	HILIC_POS	660.25943	2.511	C002727
376.18892_0.665	HILIC_POS	376.18892	0.665	C002728
255.14709_3.398	HILIC_POS	255.14709	3.398	C002729
158.06903_2.668	HILIC_POS	158.06903	2.668	C002730
241.95443_4.714	HILIC_POS	241.95443	4.714	C002731
241.95463_4.653	HILIC_POS	241.95463	4.653	C002732
356.06816_1.237	HILIC_POS	356.06816	1.237	C002733
333.20164_4.053	HILIC_POS	333.20164	4.053	C002734
226.13178_3.297	HILIC_POS	226.13178	3.297	C002735
404.14465_0.907	HILIC_POS	404.14465	0.907	C002736
187.08445_1.126	HILIC_POS	187.08445	1.126	C002737
322.14655_2.209	HILIC_POS	322.14655	2.209	C002738
274.07012_1.735	HILIC_POS	274.07012	1.735	C002739
143.05833_3.284	HILIC_POS	143.05833	3.284	C002740
364.12715_2.182	HILIC_POS	364.12715	2.182	C002741
378.16807_0.68	HILIC_POS	378.16807	0.68	C002742
208.12122_1.109	HILIC_POS	208.12122	1.109	C002743
158.10569_3.333	HILIC_POS	158.10569	3.333	C002744
222.08637_1.873	HILIC_POS	222.08637	1.873	C002745
302.08814_3.025	HILIC_POS	302.08814	3.025	C002746
191.06159_3.748	HILIC_POS	191.06159	3.748	C002747
205.1192_4.166	HILIC_POS	205.1192	4.166	C002748
162.05278_2.894	HILIC_POS	162.05278	2.894	C002749
161.01464_2.632	HILIC_POS	161.01464	2.632	C002750
473.1668_2.259	HILIC_POS	473.1668	2.259	C002751
207.11057_0.933	HILIC_POS	207.11057	0.933	C002752
1615.86468_4.526	HILIC_POS	1615.86468	4.526	C002753
124.08893_0.648	HILIC_POS	124.08893	0.648	C002754
83.07424_3.29	HILIC_POS	83.07424	3.29	C002755
785.59414_3.326	HILIC_POS	785.59414	3.326	C002756
537.20183_2.17	HILIC_POS	537.20183	2.17	C002757
145.11031_5.137	HILIC_POS	145.11031	5.137	C002758
411.14695_4.124	HILIC_POS	411.14695	4.124	C002759
276.14345_3.779	HILIC_POS	276.14345	3.779	C002760
143.09453_3.588	HILIC_POS	143.09453	3.588	C002761
341.1843_4.047	HILIC_POS	341.1843	4.047	C002762
450.18708_1.472	HILIC_POS	450.18708	1.472	C002763
257.12648_0.887	HILIC_POS	257.12648	0.887	C002764
586.24941_1.929	HILIC_POS	586.24941	1.929	C002765
552.28756_3.776	HILIC_POS	552.28756	3.776	C002766
408.14587_2.657	HILIC_POS	408.14587	2.657	C002767
171.11206_3.081	HILIC_POS	171.11206	3.081	C002768
406.18479_3.441	HILIC_POS	406.18479	3.441	C002769
415.14829_0.897	HILIC_POS	415.14829	0.897	C002770
271.10569_1.198	HILIC_POS	271.10569	1.198	C002771
312.10733_1.173	HILIC_POS	312.10733	1.173	C002772
139.06084_3.794	HILIC_POS	139.06084	3.794	C002773
421.09442_0.618	HILIC_POS	421.09442	0.618	C002774
107.0045_2.939	HILIC_POS	107.0045	2.939	C002775
107.0045_2.902	HILIC_POS	107.0045	2.902	C002776
173.14163_0.925	HILIC_POS	173.14163	0.925	C002777
347.21003_3.68	HILIC_POS	347.21003	3.68	C002778
388.17127_3.251	HILIC_POS	388.17127	3.251	C002779
396.09676_2.72	HILIC_POS	396.09676	2.72	C002780
178.11058_2.053	HILIC_POS	178.11058	2.053	C002781
402.24827_3.496	HILIC_POS	402.24827	3.496	C002782
163.06664_4.05	HILIC_POS	163.06664	4.05	C002783
405.12432_3.309	HILIC_POS	405.12432	3.309	C002784
888.56332_3.258	HILIC_POS	888.56332	3.258	C002785
82.04251_7.525	HILIC_POS	82.04251	7.525	C002786
169.07248_1.249	HILIC_POS	169.07248	1.249	C002787
160.05242_2.615	HILIC_POS	160.05242	2.615	C002788
218.16696_0.898	HILIC_POS	218.16696	0.898	C002789
524.18542_1.804	HILIC_POS	524.18542	1.804	C002790
465.19042_3.732	HILIC_POS	465.19042	3.732	C002791
330.13028_2.5	HILIC_POS	330.13028	2.5	C002792
219.93422_4.698	HILIC_POS	219.93422	4.698	C002793
77.94918_4.584	HILIC_POS	77.94918	4.584	C002794
208.12139_3.361	HILIC_POS	208.12139	3.361	C002795
367.08593_0.898	HILIC_POS	367.08593	0.898	C002796
393.16454_3.565	HILIC_POS	393.16454	3.565	C002797
119.09477_4.922	HILIC_POS	119.09477	4.922	C002798
115.06336_5.491	HILIC_POS	115.06336	5.491	C002799
175.06717_1.849	HILIC_POS	175.06717	1.849	C002800
282.1217_2.868	HILIC_POS	282.1217	2.868	C002801
149.0477_0.609	HILIC_POS	149.0477	0.609	C002802
1157.92757_4.539	HILIC_POS	1157.92757	4.539	C002803
245.05237_1.0	HILIC_POS	245.05237	1	C002804
299.14829_2.878	HILIC_POS	299.14829	2.878	C002805
268.09383_1.938	HILIC_POS	268.09383	1.938	C002806
221.07219_3.983	HILIC_POS	221.07219	3.983	C002807
165.07909_3.651	HILIC_POS	165.07909	3.651	C002808
345.25192_3.775	HILIC_POS	345.25192	3.775	C002809
166.07408_1.925	HILIC_POS	166.07408	1.925	C002810
179.09464_4.015	HILIC_POS	179.09464	4.015	C002811
175.09967_4.023	HILIC_POS	175.09967	4.023	C002812
391.14839_3.176	HILIC_POS	391.14839	3.176	C002813
471.93307_4.599	HILIC_POS	471.93307	4.599	C002814
1823.95272_4.557	HILIC_POS	1823.95272	4.557	C002815
112.00979_1.163	HILIC_POS	112.00979	1.163	C002816
259.12077_0.59	HILIC_POS	259.12077	0.59	C002817
104.06715_3.862	HILIC_POS	104.06715	3.862	C002818
365.09414_3.519	HILIC_POS	365.09414	3.519	C002819
194.08049_1.229	HILIC_POS	194.08049	1.229	C002820
2012.03647_4.504	HILIC_POS	2012.03647	4.504	C002821
148.01582_1.529	HILIC_POS	148.01582	1.529	C002822
384.15375_2.604	HILIC_POS	384.15375	2.604	C002823
248.05493_1.373	HILIC_POS	248.05493	1.373	C002824
318.19094_3.319	HILIC_POS	318.19094	3.319	C002825
126.07949_1.271	HILIC_POS	126.07949	1.271	C002826
391.24749_3.149	HILIC_POS	391.24749	3.149	C002827
449.01662_0.655	HILIC_POS	449.01662	0.655	C002828
552.09016_0.823	HILIC_POS	552.09016	0.823	C002829
367.27286_3.611	HILIC_POS	367.27286	3.611	C002830
191.04291_3.696	HILIC_POS	191.04291	3.696	C002831
393.12118_2.225	HILIC_POS	393.12118	2.225	C002832
353.22058_3.896	HILIC_POS	353.22058	3.896	C002833
485.15908_2.584	HILIC_POS	485.15908	2.584	C002834
283.1631_3.455	HILIC_POS	283.1631	3.455	C002835
425.06296_4.434	HILIC_POS	425.06296	4.434	C002836
392.13219_1.797	HILIC_POS	392.13219	1.797	C002837
212.04649_1.834	HILIC_POS	212.04649	1.834	C002838
